,personUri,personLabel,birthYear,gender,countries,continents,occupations,fields
216,http://www.wikidata.org/entity/Q17351413,MC Miker G,1969,male,Kingdom of the Netherlands,Europe,"rapper, songwriter","rapper, songwriter"
217,http://www.wikidata.org/entity/Q1687495,Jephza,1990,male,Germany,Europe,rapper,rapper
218,http://www.wikidata.org/entity/Q26224930,D-Double,1990,male,Kingdom of the Netherlands,Europe,"rapper, songwriter","rapper, songwriter"
219,http://www.wikidata.org/entity/Q10354528,Projota,1986,male,Brazil,South America,"rapper, composer, actor","rapper, composer, actor"
220,http://www.wikidata.org/entity/Q30311684,Lai Kuan-li,2001,male,Taiwan,Asia,"rapper, singer, actor","rapper, singer, actor"
221,http://www.wikidata.org/entity/Q6509918,Sandra Denton,1969,female,United States,North America,"rapper, singer, actor","rapper, singer, actor"
222,http://www.wikidata.org/entity/Q625775,Seo Jung-kwon,1974,male,South Korea,Asia,"rapper, entrepreneur, composer","rapper, entrepreneur, composer"
223,http://www.wikidata.org/entity/Q27839448,I Am Aisha,1978,female,Kingdom of the Netherlands,Europe,rapper,rapper
224,http://www.wikidata.org/entity/Q2794881,Dio,1988,male,Kingdom of the Netherlands,Europe,rapper,rapper
225,http://www.wikidata.org/entity/Q4956788,Brandon C. Rodegeb,1977,male,United States,North America,rapper,rapper
226,http://www.wikidata.org/entity/Q63136218,Djaga Djaga,1992,male,Kingdom of the Netherlands,Europe,"rapper, criminal","rapper, criminal"
227,http://www.wikidata.org/entity/Q7695360,Tekitha,1972,female,United States,North America,"rapper, songwriter, singer","rapper, songwriter, singer"
228,http://www.wikidata.org/entity/Q1088952,Coke La Rock,1955,male,United States,North America,rapper,rapper
229,http://www.wikidata.org/entity/Q124081317,Gambino La MG,1999,male,France,Europe,rapper,rapper
230,http://www.wikidata.org/entity/Q26845374,Alexandra Reid,1989,female,United States,North America,"dancer, model, rapper, songwriter, singer","dancer, model, rapper, songwriter, singer"
231,http://www.wikidata.org/entity/Q114424020,Half Ounce,1989,male,United States,North America,rapper,rapper
232,http://www.wikidata.org/entity/Q15059449,Detail,1978,male,United States,North America,"rapper, songwriter, record producer, singer","rapper, songwriter, record producer, singer"
233,http://www.wikidata.org/entity/Q3352570,One Be Lo,1976,male,United States,North America,rapper,rapper
234,http://www.wikidata.org/entity/Q26689993,Gulddreng,1994,male,Kingdom of Denmark,Europe,"rapper, comedian, singer","rapper, comedian, singer"
235,http://www.wikidata.org/entity/Q71588,B-Tight,1979,male,"Germany, United States","Europe, North America","rapper, singer","rapper, singer"
236,http://www.wikidata.org/entity/Q6437313,Kris Wu,1990,male,"China, Canada","Asia, North America","film actor, model, rapper, songwriter, singer, composer, actor","film actor, model, rapper, songwriter, singer, composer, actor"
237,http://www.wikidata.org/entity/Q54855472,Bizzey,1985,male,Kingdom of the Netherlands,Europe,"rapper, disc jockey","rapper, disc jockey"
238,http://www.wikidata.org/entity/Q107455254,Rondodasosa,2002,male,Italy,Europe,"rapper, songwriter, singer","rapper, songwriter, singer"
239,http://www.wikidata.org/entity/Q2638205,Byz,1984,male,Sweden,Europe,"rapper, songwriter, singer","rapper, songwriter, singer"
240,http://www.wikidata.org/entity/Q3486086,Sjaak,1985,male,Kingdom of the Netherlands,Europe,rapper,rapper
241,http://www.wikidata.org/entity/Q3259389,Lord Jamar,1968,male,United States,North America,rapper,rapper
242,http://www.wikidata.org/entity/Q107264007,Kikesa,1993,male,France,Europe,rapper,rapper
243,http://www.wikidata.org/entity/Q5335099,Ed Lover,1963,male,United States,North America,"radio personality, rapper, musician, singer, actor, screenwriter","radio personality, rapper, musician, singer, actor, screenwriter"
244,http://www.wikidata.org/entity/Q733198,U-God,1970,male,United States,North America,"rapper, singer","rapper, singer"
245,http://www.wikidata.org/entity/Q60736119,Reol,1993,female,Japan,Asia,"rapper, songwriter, record producer, singer","rapper, songwriter, record producer, singer"
246,http://www.wikidata.org/entity/Q23779926,Momo Hirai,1996,female,Japan,Asia,"dancer, rapper, singer","dancer, rapper, singer"
247,http://www.wikidata.org/entity/Q795091,B-lash,1982,male,Iran,Asia,rapper,rapper
248,http://www.wikidata.org/entity/Q4884475,Belo Zero,1972,male,United States,North America,rapper,rapper
249,http://www.wikidata.org/entity/Q11995599,Philip Ruud,1987,male,Norway,Europe,rapper,rapper
250,http://www.wikidata.org/entity/Q55392514,Otsochodzi,1994,male,Poland,Europe,rapper,rapper
251,http://www.wikidata.org/entity/Q51716218,Kristian Mønster Ninn Kristiansen,1999,male,Kingdom of Denmark,Europe,"rapper, musician","rapper, musician"
252,http://www.wikidata.org/entity/Q118280725,BigWalkDog,1997,male,United States,North America,rapper,rapper
253,http://www.wikidata.org/entity/Q105080754,Adel,1993,male,Sweden,Europe,rapper,rapper
254,http://www.wikidata.org/entity/Q96912003,Matt Moseley,2000,male,United States,North America,"voice actor, rapper, singer, writer, actor","voice actor, rapper, singer, writer, actor"
255,http://www.wikidata.org/entity/Q115791127,Didi B,1992,male,Ivory Coast,Africa,rapper,rapper
256,http://www.wikidata.org/entity/Q579206,Ali Shaheed Muhammad,1970,male,United States,North America,"rapper, record producer, disc jockey, composer","rapper, record producer, disc jockey, composer"
257,http://www.wikidata.org/entity/Q61100669,Changbin,1999,male,South Korea,Asia,"dancer, rapper, songwriter, record producer, singer, composer","dancer, rapper, songwriter, record producer, singer, composer"
258,http://www.wikidata.org/entity/Q79404653,Q79404653,1998,female,South Korea,Asia,rapper,rapper
259,http://www.wikidata.org/entity/Q587852,Stat Quo,1979,male,United States,North America,"rapper, songwriter, record producer","rapper, songwriter, record producer"
260,http://www.wikidata.org/entity/Q69348,Massiv,1982,male,Germany,Europe,"rapper, singer","rapper, singer"
261,http://www.wikidata.org/entity/Q995989,FankaDeli,1983,male,Hungary,Europe,rapper,rapper
262,http://www.wikidata.org/entity/Q6832937,Michael Moshonov,1986,male,Israel,Asia,"rapper, television presenter, singer, actor","rapper, television presenter, singer, actor"
263,http://www.wikidata.org/entity/Q48927575,Bridge,1993,male,People's Republic of China,Asia,rapper,rapper
264,http://www.wikidata.org/entity/Q6725992,Mad Lion,1901,male,Jamaica,North America,"rapper, musician, record producer, singer, disc jockey","rapper, musician, record producer, singer, disc jockey"
265,http://www.wikidata.org/entity/Q16063668,Eloq,1991,male,Kingdom of Denmark,Europe,"rapper, record producer, entrepreneur, disc jockey, composer","rapper, record producer, entrepreneur, disc jockey, composer"
266,http://www.wikidata.org/entity/Q16221464,Ñengo Flow,1981,male,United States,North America,rapper,rapper
267,http://www.wikidata.org/entity/Q3110109,Nottz,1977,male,United States,North America,"rapper, record producer, composer","rapper, record producer, composer"
268,http://www.wikidata.org/entity/Q15488745,Rich Homie Quan,1989,male,United States,North America,"rapper, songwriter, singer","rapper, songwriter, singer"
269,http://www.wikidata.org/entity/Q113883158,Tsumyoki,2001,male,India,Asia,"rapper, songwriter, record producer, singer","rapper, songwriter, record producer, singer"
270,http://www.wikidata.org/entity/Q2461850,Storm,1970,female,United States,North America,rapper,rapper
271,http://www.wikidata.org/entity/Q9068575,Reychesta,1978,male,Dominican Republic,North America,"rapper, musician","rapper, musician"
272,http://www.wikidata.org/entity/Q17515138,Bas,1987,male,United States,North America,rapper,rapper
273,http://www.wikidata.org/entity/Q1809828,Tshawe Baqwa,1980,male,Norway,Europe,"rapper, musician, singer","rapper, musician, singer"
274,http://www.wikidata.org/entity/Q107189494,A36,1995,male,Sweden,Europe,rapper,rapper
275,http://www.wikidata.org/entity/Q60736888,Headie One,1994,male,United Kingdom,Europe,"rapper, songwriter, singer","rapper, songwriter, singer"
276,http://www.wikidata.org/entity/Q8058394,Young Rome,1981,male,United States,North America,"rapper, songwriter, singer, actor","rapper, songwriter, singer, actor"
277,http://www.wikidata.org/entity/Q7534183,Skatterman,1978,male,United States,North America,rapper,rapper
278,http://www.wikidata.org/entity/Q9251797,Eis,1983,male,Poland,Europe,rapper,rapper
279,http://www.wikidata.org/entity/Q67131084,Kaps,1901,male,Kingdom of Denmark,Europe,rapper,rapper
280,http://www.wikidata.org/entity/Q3921993,Principe,1975,male,Italy,Europe,"rapper, singer","rapper, singer"
281,http://www.wikidata.org/entity/Q35650608,Jahking Guillory,2001,male,United States,North America,"film actor, rapper","film actor, rapper"
282,http://www.wikidata.org/entity/Q108901929,Demetrius Flenory Jr.,2000,male,United States,North America,"film actor, rapper, actor","film actor, rapper, actor"
283,http://www.wikidata.org/entity/Q496580,Yubin,1988,female,South Korea,Asia,"model, rapper, songwriter, singer, actor","model, rapper, songwriter, singer, actor"
284,http://www.wikidata.org/entity/Q11782111,Mista Pita,1982,female,Poland,Europe,"rapper, musician","rapper, musician"
285,http://www.wikidata.org/entity/Q20687540,Frank Waln,1989,male,United States,North America,"activist, rapper, singer","activist, rapper, singer"
286,http://www.wikidata.org/entity/Q61746519,EMIR,1993,male,Norway,Europe,"rapper, musician","rapper, musician"
287,http://www.wikidata.org/entity/Q2902325,Big Red,1972,male,France,Europe,"rapper, singer","rapper, singer"
288,http://www.wikidata.org/entity/Q6094541,Ithaka Darin Pappas,1966,male,United States,North America,"film actor, rapper, songwriter, musician, record producer, poet, composer, photographer","film actor, rapper, songwriter, musician, record producer, poet, composer, photographer"
289,http://www.wikidata.org/entity/Q110864081,Remble,2001,male,United States,North America,rapper,rapper
290,http://www.wikidata.org/entity/Q20744665,Alis Rowe,1988,female,United Kingdom,Europe,"rapper, songwriter, entrepreneur, writer","rapper, songwriter, entrepreneur, writer"
291,http://www.wikidata.org/entity/Q491612,Jeon Ji-yoon,1990,female,South Korea,Asia,"dancer, rapper, singer","dancer, rapper, singer"
292,http://www.wikidata.org/entity/Q16205945,Zebra Katz,1901,male,United States,North America,rapper,rapper
293,http://www.wikidata.org/entity/Q19281862,Cheno Lyfe,1980,male,United States,North America,"rapper, songwriter, singer","rapper, songwriter, singer"
294,http://www.wikidata.org/entity/Q2560145,Kool Moe Dee,1962,male,United States,North America,"rapper, songwriter, record producer, actor","rapper, songwriter, record producer, actor"
295,http://www.wikidata.org/entity/Q17198358,Mr. SOS,1979,male,United States,North America,"rapper, record producer, composer","rapper, record producer, composer"
296,http://www.wikidata.org/entity/Q2882658,Flip Kowlier,1976,male,Belgium,Europe,"rapper, songwriter, singer","rapper, songwriter, singer"
297,http://www.wikidata.org/entity/Q3074644,Flynt,2000,male,France,Europe,rapper,rapper
298,http://www.wikidata.org/entity/Q28970744,Kyla,2001,female,South Korea,Asia,"dancer, rapper, singer","dancer, rapper, singer"
299,http://www.wikidata.org/entity/Q3810319,Josh Martinez,1977,male,Canada,North America,"rapper, record producer, singer","rapper, record producer, singer"
300,http://www.wikidata.org/entity/Q477696,DJ Tomekk,1975,male,Germany,Europe,"rapper, record producer, disc jockey","rapper, record producer, disc jockey"
301,http://www.wikidata.org/entity/Q96207739,Anonym,1994,male,Germany,Europe,rapper,rapper
302,http://www.wikidata.org/entity/Q4635634,360,1986,male,Australia,Oceania,"rapper, songwriter, singer","rapper, songwriter, singer"
303,http://www.wikidata.org/entity/Q18249380,The Spaceape,1970,male,United Kingdom,Europe,"vocalist, rapper, performing artist, musician, singer, poet","vocalist, rapper, performing artist, musician, singer, poet"
304,http://www.wikidata.org/entity/Q125506775,ISAAC & MOORE,1984,male,United States,North America,"designer, rapper","designer, rapper"
305,http://www.wikidata.org/entity/Q48746134,Népal,1990,male,France,Europe,"DJ producer, rapper","DJ producer, rapper"
306,http://www.wikidata.org/entity/Q225855,Afroman,1974,male,United States,North America,"rapper, musician, singer","rapper, musician, singer"
307,http://www.wikidata.org/entity/Q1899481,Fatlip,1969,male,United States,North America,rapper,rapper
308,http://www.wikidata.org/entity/Q7095586,Opaque,1976,male,Norway,Europe,"rapper, songwriter, singer","rapper, songwriter, singer"
309,http://www.wikidata.org/entity/Q26858549,Jack $hirak,1994,male,Kingdom of the Netherlands,Europe,"rapper, record producer","rapper, record producer"
310,http://www.wikidata.org/entity/Q6929178,Mr. Short Khop,1950,male,United States,North America,rapper,rapper
311,http://www.wikidata.org/entity/Q10357456,RAPadura - MC,1984,male,Brazil,South America,"rapper, composer","rapper, composer"
312,http://www.wikidata.org/entity/Q114894342,Eman Esfandi,1997,male,United States,North America,"rapper, actor","rapper, actor"
313,http://www.wikidata.org/entity/Q255504,Skero,1972,male,Austria,Europe,"rapper, singer","rapper, singer"
314,http://www.wikidata.org/entity/Q65218402,Krúbi,1994,male,Hungary,Europe,"rapper, singer, composer","rapper, singer, composer"
315,http://www.wikidata.org/entity/Q5447705,Figgkidd,1901,male,Australia,Oceania,rapper,rapper
316,http://www.wikidata.org/entity/Q3891705,Paleface,1978,male,Finland,Europe,"rapper, singer","rapper, singer"
317,http://www.wikidata.org/entity/Q6362831,Kangol Kid,1966,male,"United States, Haiti",North America,"dancer, rapper, songwriter, record producer","dancer, rapper, songwriter, record producer"
318,http://www.wikidata.org/entity/Q55819454,Lil Mosey,2002,male,United States,North America,"rapper, songwriter, singer","rapper, songwriter, singer"
319,http://www.wikidata.org/entity/Q59359770,Cranio Randagio,1994,male,Italy,Europe,rapper,rapper
320,http://www.wikidata.org/entity/Q90636,Tony D,1983,male,Germany,Europe,rapper,rapper
321,http://www.wikidata.org/entity/Q9358375,Theodor,1986,male,Poland,Europe,rapper,rapper
322,http://www.wikidata.org/entity/Q55974040,Kalibwoy,1987,male,Kingdom of the Netherlands,Europe,"rapper, singer","rapper, singer"
